CustomerID,frequency,monetary,avg_ticket,max_ticket,std_ticket,n_products,recency_days,tenure_days,country,cluster
17260,1,120.95,120.95,39.95,13.196909360402028,6,410,0,United Kingdom,0
17261,1,230.44,230.44,60.0,8.615945671066136,43,509,0,United Kingdom,0
17262,11,2757.62,250.69272727272727,510.0,129.10388497713956,12,51,672,United Kingdom,1
17263,1,63.440000000000005,63.440000000000005,6.75,1.870035615056844,23,207,0,United Kingdom,0
17264,1,279.59,279.59,30.6,5.598172570601518,70,423,0,United Kingdom,0
17265,2,562.9,281.45,21.75,3.709289323319157,106,138,41,United Kingdom,0
17266,5,517.73,103.546,26.85,3.762574519743486,95,1,638,United Kingdom,1
17267,2,317.62,158.81,67.5,11.01961777095391,37,126,0,United Kingdom,0
17268,11,1733.89,157.62636363636364,299.52,65.6987333359938,26,107,623,United Kingdom,1
17269,1,537.46,537.46,25.5,3.846984827450688,110,385,0,United Kingdom,0
17270,2,604.4,302.2,163.2,23.664142890848662,45,468,262,United Kingdom,0
17271,1,210.39,210.39,12.6,3.1883072278066087,46,735,0,United Kingdom,0
17272,4,2148.63,537.1575,141.6,17.67160540821837,70,41,220,United Kingdom,1
17273,1,141.12,141.12,19.8,5.117648607781437,12,423,0,United Kingdom,0
17274,2,577.38,288.69,26.56,5.531163631034153,76,34,360,United Kingdom,1
17275,1,114.52,114.52,19.95,4.3332904122735005,23,382,0,United Kingdom,0
17276,1,508.39,508.39,101.7,14.542864776170244,50,401,0,United Kingdom,0
17277,2,1065.35,532.6750000000001,89.10000000000001,11.93004579311186,67,227,95,United Kingdom,0
17278,2,271.24,135.62,39.95,8.341788715292918,17,240,323,United Kingdom,0
17279,1,187.83,187.83,76.5,26.1326562943762,8,57,0,United Kingdom,0
17280,1,118.86,118.86,33.0,8.70063675830683,6,437,0,United Kingdom,0
17281,6,797.8499999999999,132.975,216.75,53.881098262748864,2,373,299,United Kingdom,0
17282,5,2339.66,467.932,381.6,30.440627599040813,168,129,418,United Kingdom,1
17283,1,188.46,188.46,49.75,13.60489974762244,15,378,0,United Kingdom,0
17284,8,2793.16,349.145,229.46,13.497448788050248,285,59,384,United Kingdom,1
17285,2,428.34,214.17,26.1,6.739763332559353,41,627,34,United Kingdom,0
17286,3,395.48,131.82666666666668,72.0,7.972034088791673,89,21,378,United Kingdom,1
17287,21,4111.96,195.80761904761903,60.0,7.808618566488041,279,25,710,United Kingdom,1
17288,11,2499.98,227.2709090909091,70.80000000000001,11.112027452014136,233,8,385,United Kingdom,1
17289,9,2079.39,231.0433333333333,90.0,10.258753390085417,202,31,609,United Kingdom,1
17290,8,1501.44,187.68,137.16,12.82624536147162,184,3,722,United Kingdom,1
17291,1,550.8000000000001,550.8000000000001,550.8000000000001,0.0,1,307,0,United Kingdom,0
17292,2,271.75,135.875,76.32000000000001,17.97146534556008,14,471,107,United Kingdom,0
17293,17,3774.23,222.0135294117647,100.8,16.528343207968597,148,7,727,United Kingdom,1
17294,2,467.79,233.895,122.4,33.32752424136577,17,668,0,United Kingdom,0
17295,3,556.95,185.65,30.0,6.4239425672570345,53,28,35,United Kingdom,0
17296,1,338.13,338.13,51.0,10.472527696962008,32,729,0,United Kingdom,0
17297,1,131.78,131.78,9.95,2.5328608950602653,49,16,0,United Kingdom,0
17298,5,957.56,191.512,83.2,15.64136098879444,61,100,540,United Kingdom,1
17299,6,1016.08,169.34666666666666,67.6,9.061255012908727,96,11,469,United Kingdom,1
17300,2,393.64,196.82,31.200000000000003,8.844332330725782,37,390,90,United Kingdom,0
17301,2,330.43,165.215,13.52,2.233856376604092,107,20,603,United Kingdom,1
17302,5,1135.63,227.12600000000003,90.0,14.714734188544917,68,14,290,United Kingdom,1
17303,1,250.04,250.04,20.28,4.045409383823667,53,360,0,United Kingdom,0
17304,1,111.5,111.5,52.5,19.24162155328911,5,533,0,United Kingdom,0
17305,1,2135.46,2135.46,595.0,156.38919208180596,9,648,0,United Kingdom,0
17306,21,9782.35,465.8261904761905,360.0,77.55836282511316,17,10,393,United Kingdom,1
17307,11,3999.89,363.6263636363637,228.96,52.89781362330477,22,394,293,United Kingdom,0
17308,2,4511.76,2255.88,1270.2,465.14323176538096,5,392,59,United Kingdom,0
17309,3,330.59000000000003,110.19666666666669,38.25,6.424417665620934,33,94,577,United Kingdom,1
17310,2,1025.1,512.55,765.0,357.01821382108784,1,386,147,United Kingdom,0
17311,6,3566.56,594.4266666666666,144.0,22.07942760432397,124,77,596,United Kingdom,1
17312,3,644.3,214.76666666666665,244.8,85.21574365710227,11,138,20,United Kingdom,0
17313,1,2328.84,2328.84,224.64,63.95569097973732,24,30,0,United Kingdom,0
17314,17,4904.43,288.4958823529412,76.19999999999999,11.279584369121707,200,24,711,United Kingdom,1
17315,43,9650.6,224.4325581395349,238.8,19.661730973190327,385,1,436,United Kingdom,1
17316,1,124.45,124.45,11.9,2.1497527706203603,35,419,0,United Kingdom,0
17317,3,2600.34,866.7800000000001,622.5,204.6930560619974,8,45,43,United Kingdom,0
17318,1,164.28,164.28,29.68,7.298725110270569,17,724,0,United Kingdom,0
17319,1,29.1,29.1,12.6,5.022947341949745,3,668,0,United Kingdom,0
17320,6,2895.77,482.6283333333333,66.6,11.04871549406684,86,99,586,United Kingdom,1
17321,6,1741.18,290.19666666666666,79.9,7.8023198260845135,241,7,569,United Kingdom,1
17322,5,922.59,184.518,27.36,4.223314620401464,115,375,360,United Kingdom,0
17323,12,1565.59,130.46583333333334,20.8,3.109923267272469,168,14,683,United Kingdom,1
17324,12,2301.87,191.8225,306.0,33.86608237107876,111,17,703,United Kingdom,1
17325,3,609.5699999999999,203.19,33.9,5.792808154581806,39,279,361,United Kingdom,0
17326,2,321.95,160.975,16.95,2.61789450794904,82,407,121,United Kingdom,0
17327,2,152.35,76.175,102.0,45.61857032320646,3,409,152,United Kingdom,0
17328,1,104.7,104.7,75.0,28.31123451917984,6,672,0,United Kingdom,0
17329,5,1004.43,200.886,68.58,10.70806611858556,80,13,721,United Kingdom,1
17330,4,423.8,105.95,99.0,25.44823878273027,7,22,624,United Kingdom,1
17331,1,175.2,175.2,175.2,0.0,1,123,0,United Kingdom,0
17332,5,838.27,167.654,57.75,8.578479666762467,82,527,128,United Kingdom,0
17333,1,494.25,494.25,39.6,9.9163647212935,28,85,0,United Kingdom,0
17334,3,635.15,211.71666666666667,70.2,13.691736861317848,20,301,104,United Kingdom,0
17335,2,508.0,254.0,51.0,15.049082118341584,34,383,300,United Kingdom,0
17336,1,81.12,81.12,81.12,0.0,1,471,0,United Kingdom,0
17337,4,2027.87,506.9675,38.35,4.516596797335172,421,150,158,United Kingdom,1
17338,17,12142.57,714.2688235294117,51.0,6.924386511186418,590,16,621,United Kingdom,1
17339,3,362.36,120.78666666666668,82.80000000000001,21.13166032596276,10,93,415,United Kingdom,1
17340,18,22404.82,1244.7122222222222,276.0,25.19415374686895,322,29,633,United Kingdom,1
17341,5,1889.83,377.966,81.6,7.369608177169761,200,156,383,United Kingdom,1
17342,4,1227.54,306.885,142.8,28.44173273273512,31,379,290,United Kingdom,0
17343,6,1259.94,209.99,67.8,11.538956666413435,61,354,380,United Kingdom,0
17344,2,468.11,234.055,81.0,11.22696889660275,64,45,682,United Kingdom,1
17345,10,1604.68,160.46800000000002,61.2,8.391211757781438,174,14,722,United Kingdom,1
17346,26,5323.0,204.73076923076923,54.08,6.107399310762692,517,3,597,United Kingdom,1
17347,1,228.96,228.96,228.96,0.0,1,85,0,United Kingdom,0
17348,9,2476.41,275.15666666666664,50.88,6.182913740690038,326,14,624,United Kingdom,1
17349,5,852.25,170.45,121.8,17.832068111531374,74,178,452,United Kingdom,1
17350,7,1906.041,272.29157142857144,122.04,14.208544573520983,124,7,668,United Kingdom,1
17351,12,1988.23,165.6858333333333,135.0,27.82352298406281,45,35,693,United Kingdom,1
17352,1,36.25,36.25,10.2,1.9940536602609265,5,695,0,United Kingdom,0
17353,4,3242.0,810.5,290.0,41.96605640407364,7,128,495,United Kingdom,1
17354,4,3143.46,785.865,270.0,52.50249351132426,85,50,377,United Kingdom,1
17355,1,285.11,285.11,60.0,10.625317130049066,28,385,0,United Kingdom,0
17356,5,946.47,189.294,79.2,12.11283467644006,73,311,376,United Kingdom,0
17357,2,388.14,194.07,75.46,14.945527242136846,41,23,0,United Kingdom,0
17358,5,866.05,173.20999999999998,30.0,4.94236402224816,126,302,350,United Kingdom,0
17359,2,284.46,142.23,25.5,6.566922283597174,36,10,636,United Kingdom,1
17360,6,1231.38,205.23,46.5,5.847744859109238,189,16,417,United Kingdom,1
17361,5,880.64,176.128,83.4,14.347289682519133,51,48,627,United Kingdom,1
17362,7,1024.04,146.29142857142855,35.95,6.4108549347619,99,238,463,United Kingdom,1
17363,3,940.86,313.62,153.0,32.695469804153085,34,394,6,United Kingdom,0
17364,28,12070.42,431.0864285714286,358.47,17.427539036412618,513,0,731,United Kingdom,1
17365,15,8224.98,548.332,71.4,8.394042680839336,395,12,664,United Kingdom,1
17366,2,1096.24,548.12,76.32000000000001,10.784879889915862,120,431,23,United Kingdom,0
17367,1,168.4,168.4,17.4,4.465538434678002,33,237,0,United Kingdom,0
17368,14,2826.14,201.86714285714285,297.0,28.721056649360733,195,22,700,United Kingdom,1
17369,1,979.2,979.2,979.2,0.0,1,455,0,United Kingdom,0
17370,4,446.18,111.545,24.96,5.09686542113995,31,72,96,United Kingdom,0
17371,6,662.55,110.425,47.7,6.142956114160405,135,16,714,United Kingdom,1
17372,28,4377.56,156.3414285714286,76.5,7.508376334775924,412,40,695,United Kingdom,1
17373,7,1167.5,166.78571428571428,53.1,10.318958759977187,65,39,609,United Kingdom,1
17374,3,727.11,242.37,35.7,4.70524229474581,34,218,176,United Kingdom,0
17375,4,660.55,165.1375,22.5,5.543525574963427,77,198,232,United Kingdom,0
17376,4,453.64,113.41,29.25,5.589124823824951,41,70,452,United Kingdom,1
17377,78,18319.41,234.8642307692308,305.64,16.93619844600704,505,23,713,United Kingdom,1
17378,1,10.95,10.95,10.95,0.0,1,373,0,United Kingdom,0
17379,1,404.66,404.66,23.1,4.983323971789979,71,10,0,United Kingdom,0
17380,3,645.0,215.0,102.0,32.487843880442426,5,433,100,United Kingdom,0
17381,38,40002.37,1052.693947368421,1326.0,231.5810725116401,50,8,539,United Kingdom,1
17382,8,902.28,112.785,182.88,37.908780295987,16,64,504,United Kingdom,1
17383,2,309.99,154.995,109.45,15.017732423881355,51,3,449,United Kingdom,1
17384,3,507.55,169.18333333333334,214.2,53.797372159946526,15,18,447,United Kingdom,1
17385,1,261.11,261.11,25.0,4.533361267848489,42,14,0,United Kingdom,0
17386,7,2812.77,401.82428571428574,851.76,138.74439264027237,32,7,377,United Kingdom,1
17387,2,784.11,392.055,50.0,8.782879992862874,71,19,13,United Kingdom,0
17388,11,2691.57,244.68818181818185,381.6,89.6311109178108,41,77,651,United Kingdom,1
17389,61,57224.68,938.1095081967212,1248.3,166.37666003699096,63,0,734,United Kingdom,1
17390,1,149.3,149.3,66.0,21.78876726177685,12,420,0,United Kingdom,0
17391,2,508.8,254.4,203.52,58.75116339273632,2,163,0,United Kingdom,0
17392,3,626.56,208.85333333333327,52.5,8.580830769905347,66,306,143,United Kingdom,0
17393,2,381.15,190.575,81.12,12.118658974727552,45,410,77,United Kingdom,0
17394,1,203.87,203.87,155.51999999999998,70.36217893868836,4,218,0,United Kingdom,0
17395,1,97.5,97.5,45.0,11.4564392373896,3,507,0,United Kingdom,0
17396,14,8807.1,629.0785714285714,1226.4,208.55344207181045,29,38,402,United Kingdom,1
17397,3,1233.18,411.06,59.7,9.48997445904146,132,21,394,United Kingdom,1
17398,3,653.38,217.7933333333333,43.8,8.113940833304905,30,114,140,United Kingdom,0
17400,8,4677.05,584.63125,60.0,7.043469977834475,345,125,595,United Kingdom,1
17401,1,114.85,114.85,19.8,5.466736534106371,11,540,0,United Kingdom,0
17402,23,5096.18,221.57304347826087,271.2,52.951409343019264,105,4,718,United Kingdom,1
17403,2,400.57,200.285,35.400000000000006,7.791719427861355,45,35,414,United Kingdom,1
17404,23,47781.12,2077.44,1188.0,149.3165162351115,126,3,697,Sweden,1
17405,3,1031.41,343.80333333333334,53.1,8.139991374407536,77,0,149,United Kingdom,0
17406,13,4905.05,377.3115384615385,295.0,30.40075848521891,155,332,400,United Kingdom,1
17407,1,552.9,552.9,59.7,12.141242228283309,23,411,0,United Kingdom,0
17408,3,316.09000000000003,105.36333333333334,151.20000000000002,47.06690388236121,7,162,350,United Kingdom,0
17409,10,7793.51,779.351,255.2,58.74561305654,50,184,543,United Kingdom,1
17410,5,1214.72,242.944,72.0,10.461742396381874,57,15,199,United Kingdom,0
17411,5,1425.38,285.076,54.0,9.44946164251347,69,11,724,United Kingdom,1
17412,16,4417.52,276.095,295.0,26.983830282031985,161,2,734,United Kingdom,1
17413,2,560.14,280.07,175.2,57.01134939641405,10,404,165,United Kingdom,0
17414,6,2249.52,374.92,390.0,111.05269668044986,6,43,692,United Kingdom,1
17415,1,507.84,507.84,170.0,42.50745757453096,14,79,0,United Kingdom,0
17416,22,17298.45,786.2931818181819,279.8,28.50075670399674,324,29,695,United Kingdom,1
17417,1,164.18,164.18,35.7,8.623121534572038,16,548,0,United Kingdom,0
17418,3,670.0600000000001,223.35333333333332,35.400000000000006,8.034772585420155,40,41,344,United Kingdom,1
17419,18,6500.52,361.14,85.0,11.24444085121818,203,10,672,United Kingdom,1
17420,6,1084.43,180.73833333333332,39.6,4.763133018600492,43,49,351,United Kingdom,1
17421,3,1059.41,353.1366666666667,50.400000000000006,8.774918225653654,46,385,349,United Kingdom,0
17422,11,3594.76,326.79636363636365,60.0,9.66656398434885,149,15,518,United Kingdom,1
17423,3,1118.95,372.98333333333335,102.0,23.793071376242075,39,45,347,United Kingdom,1
17425,2,759.17,379.585,70.2,9.428552979947725,42,18,41,United Kingdom,0
17426,13,8077.77,621.3669230769231,239.7,14.616847169302288,248,7,652,United Kingdom,1
17427,1,100.8,100.8,70.8,28.84995667241114,2,71,0,United Kingdom,0
17428,45,31819.76,707.1057777777778,489.6,51.50612304460005,422,0,737,United Kingdom,1
17429,5,1357.46,271.492,35.400000000000006,6.702942680816153,80,127,301,United Kingdom,1
17430,4,735.17,183.7925,39.0,6.721541656612682,30,32,446,United Kingdom,1
17431,1,403.3,403.3,34.8,8.21637876843839,41,312,0,United Kingdom,0
17432,9,1751.39,194.5988888888889,31.6,5.601512046551334,213,17,717,United Kingdom,1
17433,2,569.96,284.98,29.9,4.223522790740968,81,87,297,United Kingdom,1
17434,7,2373.82,339.1171428571429,83.4,12.168506605245677,100,1,82,United Kingdom,0
17435,1,331.35,331.35,40.8,8.481391395284147,15,410,0,United Kingdom,0
17436,5,534.06,106.81199999999998,101.76,21.49391719697897,8,1,730,United Kingdom,1
17437,1,373.17,373.17,19.95,3.5600908934760804,52,529,0,United Kingdom,0
17438,5,1422.77,284.554,89.69999999999999,11.726803504905162,49,253,387,United Kingdom,0
17439,1,325.74,325.74,102.0,29.43057775754423,8,655,0,United Kingdom,0
17440,4,323.58,80.895,137.16,52.8557217337915,4,156,392,United Kingdom,0
17441,1,293.35,293.35,20.4,4.246954090594699,21,731,0,United Kingdom,0
17442,15,4620.3,308.02000000000004,49.8,5.919599223832995,188,36,625,United Kingdom,1
17443,1,534.24,534.24,534.24,0.0,1,219,0,Canada,0
17444,3,2940.04,980.0133333333332,550.94,47.08854353326321,132,147,25,Canada,0
17446,2,120.9,60.45,15.3,0.6999999999999991,6,176,133,United Kingdom,0
17447,2,541.53,270.765,40.56,7.787466624555861,33,39,31,United Kingdom,0
17448,46,14556.97,316.45586956521737,39.6,4.816741877438061,569,496,147,United Kingdom,1
17449,13,4951.15,380.8576923076923,50.400000000000006,6.37237912222174,292,1,728,United Kingdom,1
17450,51,246973.09,4842.609607843137,7144.719999999999,869.114531350148,144,7,429,United Kingdom,3
17451,7,1721.4,245.9142857142857,45.0,7.543136287414211,83,0,104,United Kingdom,0
17453,2,486.72,243.36,61.2,18.632280844643905,19,17,46,United Kingdom,0
17454,10,1547.94,154.794,39.8,7.382574479330173,98,191,500,United Kingdom,1
17455,1,131.7,131.7,19.9,2.2990292982660563,8,203,0,United Kingdom,0
17456,2,1225.42,612.71,35.400000000000006,5.981106336987672,59,364,90,United Kingdom,0
17457,14,5984.81,427.4864285714285,496.8,88.8531112664111,30,126,605,United Kingdom,1
17458,2,529.58,264.79,33.0,4.696445493519307,81,14,366,United Kingdom,1
17459,2,657.3,328.65,30.24,6.205466291254178,88,42,16,United Kingdom,0
17460,16,2228.27,139.266875,68.0,11.270235819214566,93,93,592,United Kingdom,1
17461,3,757.46,252.48666666666668,29.700000000000003,5.005901295521894,104,22,6,United Kingdom,0
17462,2,675.69,337.845,102.0,22.00111436571642,25,59,223,United Kingdom,0
17463,7,2557.91,365.4157142857143,35.7,5.915042294030964,234,15,572,United Kingdom,1
17464,3,1000.94,333.6466666666667,142.8,28.28529094933036,35,157,461,United Kingdom,1
17465,7,2542.79,363.2557142857143,84.0,8.765315187694418,103,425,310,United Kingdom,0
17466,2,763.28,381.64,38.25,7.639889269405709,41,9,68,United Kingdom,0
17467,1,102.6,102.6,39.8,11.614502428716722,4,394,0,United Kingdom,0
17468,3,194.8,64.93333333333334,30.0,6.1752964069982665,8,9,364,United Kingdom,1
17469,17,5051.25,297.13235294117646,49.5,6.695847588325112,165,15,706,United Kingdom,1
17470,11,2804.87,254.9881818181818,102.0,12.88036080988872,111,44,463,United Kingdom,1
17471,1,321.65000000000003,321.65000000000003,30.6,4.210315235937199,19,474,0,United Kingdom,0
17472,4,935.1,233.775,20.4,3.639468417068356,183,190,437,United Kingdom,1
17473,2,607.0,303.5,81.0,12.094576427727096,33,408,47,United Kingdom,0
17474,1,1047.0,1047.0,306.0,100.68165672057646,6,599,0,United Kingdom,0
17475,1,194.37,194.37,26.1,5.753291508937573,14,78,0,United Kingdom,0
17476,2,489.86,244.93,25.5,4.328777671471736,29,395,341,United Kingdom,0
17477,2,1144.3,572.15,102.0,22.14662752138176,44,612,34,United Kingdom,0
17478,2,1272.8,636.4,89.10000000000001,19.508473372699708,40,407,225,United Kingdom,0
17479,1,389.2600000000001,389.2600000000001,59.400000000000006,11.901406353982471,18,632,0,United Kingdom,0
17480,2,902.03,451.015,45.0,7.95689320281166,50,77,366,United Kingdom,1
17481,4,1255.59,313.8975,46.8,6.56916322871065,69,3,90,United Kingdom,0
17482,2,778.19,389.095,51.0,9.924332260892829,50,486,91,United Kingdom,0
17483,4,591.73,147.9325,63.75,12.943070233275105,23,64,349,United Kingdom,1
17484,2,209.57,104.785,30.6,7.741872626066756,14,575,47,United Kingdom,0
17486,1,396.87,396.87,25.200000000000003,4.668632434059018,24,260,0,United Kingdom,0
17487,1,160.55,160.55,29.700000000000003,5.9861708187645775,8,727,0,United Kingdom,0
17488,1,336.5,336.5,30.0,6.583198062646007,18,640,0,United Kingdom,0
17489,2,376.64,188.32,30.0,5.257246465031733,28,58,153,United Kingdom,0
17490,9,2750.5,305.6111111111111,131.39999999999998,22.976862545695354,93,0,568,United Kingdom,1
17491,17,5981.07,351.8276470588235,152.64,28.466439330644437,105,0,589,United Kingdom,1
17492,3,1122.42,374.14,67.5,16.85278721286498,32,247,270,United Kingdom,0
17493,1,100.91,100.91,17.700000000000003,4.356744975978545,8,384,0,United Kingdom,0
17494,1,54.7,54.7,19.9,2.8005951748393274,3,501,0,United Kingdom,0
17495,3,806.72,268.9066666666667,35.400000000000006,6.435552624961783,38,7,383,United Kingdom,1
17496,4,1412.89,353.2225,79.95,10.994744091292912,54,358,335,United Kingdom,0
17497,2,287.25,143.625,93.0,35.20857748576942,7,389,220,United Kingdom,0
17498,1,272.22,272.22,29.700000000000003,6.715187790287293,17,75,0,United Kingdom,0
17499,2,1341.39,670.695,76.5,14.917900291078748,66,289,271,United Kingdom,0
17500,3,1138.0,379.3333333333333,510.0,213.46000796402123,3,16,12,United Kingdom,0
17501,2,288.6,144.3,25.5,4.631001670328812,18,220,0,United Kingdom,0
17502,4,689.1,172.275,40.56,9.33146407018329,25,8,19,United Kingdom,0
17503,2,558.96,279.48,53.1,10.293772440988596,36,2,35,United Kingdom,0
17504,18,9565.12,531.3955555555556,305.28000000000003,27.42865100175652,244,205,463,United Kingdom,1
17505,5,2435.48,487.096,100.8,14.737287198598851,83,161,443,United Kingdom,1
17506,1,302.2,302.2,31.6,7.825667545166517,14,75,0,United Kingdom,0
17507,2,605.58,302.79,23.4,4.212801750538672,79,261,47,United Kingdom,0
17508,8,4579.23,572.40375,163.2,18.118246611075257,199,280,451,Greece,1
17509,8,6115.14,764.3925,30.0,3.8385463799791255,75,57,5,United Kingdom,0
17510,2,514.56,257.28,25.5,5.014586655720598,28,24,395,United Kingdom,1
17511,60,175603.55,2926.725833333333,1401.6,85.09192772014502,657,2,734,United Kingdom,3
17512,18,5467.820000000001,303.76777777777784,158.4,27.355331951283706,102,28,700,United Kingdom,1
17513,3,1158.8,386.26666666666665,199.2,51.82513080549374,18,71,407,United Kingdom,1
17514,2,542.83,271.415,33.6,5.645206313061333,72,127,541,United Kingdom,1
17515,9,1617.46,179.71777777777777,49.95,7.3253593188045425,91,30,519,United Kingdom,1
17516,6,957.55,159.59166666666667,20.65,4.244690595273998,150,14,363,United Kingdom,1
17517,1,153.94,153.94,25.5,5.913469985780538,11,308,0,United Kingdom,0
17518,2,329.42,164.71,19.9,3.352527611752036,71,425,195,United Kingdom,0
17519,15,5109.47,340.6313333333334,106.2,17.11340493103395,142,16,721,United Kingdom,1
17520,1,546.81,546.81,34.0,7.678954288541976,30,53,0,United Kingdom,0
17521,5,1278.06,255.612,39.6,5.47026785172631,65,29,404,United Kingdom,1
17522,5,1070.71,214.142,93.6,14.945725537226163,59,1,216,United Kingdom,1
17523,4,652.74,163.185,217.5,38.17857211512762,25,10,7,United Kingdom,0
17524,3,539.14,179.71333333333334,39.8,11.779917587191298,37,360,76,United Kingdom,0
17525,3,1161.9,387.3,102.0,23.554181402427503,19,359,69,United Kingdom,0
17526,12,4166.04,347.17,262.79999999999995,48.255285696583904,67,4,717,United Kingdom,1
17527,4,939.37,234.8425,63.75,12.89487246874504,45,53,164,United Kingdom,0
17528,8,3628.5,453.5625,101.7,12.28773883801661,183,0,70,United Kingdom,1
17529,2,1240.25,620.125,30.0,4.862346700112895,78,609,87,United Kingdom,0
17530,12,3141.51,261.7925,39.8,5.303639125013972,359,0,732,United Kingdom,1
17531,3,1266.82,422.2733333333333,87.6,11.896525386575789,54,189,428,United Kingdom,1
17532,1,65.34,65.34,30.0,10.28206691283421,4,385,0,United Kingdom,0
17533,1,34.8,34.8,34.8,0.0,1,434,0,United Kingdom,0
17534,5,1668.83,333.766,39.8,7.344942696704248,76,53,598,United Kingdom,1
17535,1,164.4,164.4,17.700000000000003,2.64909273293562,13,279,0,United Kingdom,0
17536,3,364.83,121.61,60.0,15.97907974769928,16,176,505,United Kingdom,1
17537,2,897.62,448.81,40.8,10.544871351506371,74,29,273,United Kingdom,1
17538,1,98.42,98.42,16.6,3.7581880977111535,9,25,0,United Kingdom,0
17539,4,1226.57,306.6425,47.400000000000006,7.744796158735176,132,617,108,United Kingdom,0
17540,6,1590.6,265.1,102.0,15.634185871261186,41,24,575,United Kingdom,1
17541,1,124.46,124.46,19.9,3.826624753954293,31,509,0,United Kingdom,0
17542,3,341.7,113.9,26.4,5.944007466315582,57,269,371,United Kingdom,0
17543,1,120.05,120.05,15.0,4.243936096331281,13,549,0,United Kingdom,0
17544,3,960.69,320.23,47.7,9.255198017159714,80,389,0,United Kingdom,0
17545,6,1448.54,241.4233333333333,175.2,13.01817217921836,204,42,534,United Kingdom,1
17547,2,727.85,363.925,139.8,23.125605484662625,22,375,289,United Kingdom,0
17548,4,731.26,182.815,59.400000000000006,12.304787946856798,22,233,162,United Kingdom,0
17549,2,148.86,74.43,47.7,16.10736850016166,5,23,27,United Kingdom,0
17550,9,2547.64,283.0711111111111,59.8,9.936148941673553,250,196,472,United Kingdom,1
17551,1,306.84,306.84,30.0,5.38672408292043,39,358,0,United Kingdom,0
17552,12,3085.29,257.1075,59.4,9.27513203975225,78,59,567,United Kingdom,1
17553,4,3757.6,939.4,1250.0,396.4003363604358,2,129,481,United Kingdom,1
17554,5,1952.45,390.49,76.32000000000001,18.016070881806783,58,0,146,United Kingdom,0
17555,5,1057.74,211.548,20.4,2.784508658387452,220,19,566,United Kingdom,1
17556,2,300.67,150.335,75.0,16.948651231629867,13,205,173,United Kingdom,0
17557,4,575.46,143.865,59.400000000000006,11.526044034812507,28,13,718,United Kingdom,1
17558,1,259.17,259.17,31.8,8.351595252044262,28,392,0,United Kingdom,0
17559,1,167.62,167.62,26.4,7.276509944313756,12,512,0,United Kingdom,0
17560,8,1895.8,236.975,93.0,25.324482391897146,37,94,565,United Kingdom,1
17561,4,722.34,180.585,23.1,3.147152123401577,163,18,713,United Kingdom,1
17562,7,1122.38,160.34,49.8,7.760598949652514,48,13,159,United Kingdom,0
17563,2,392.38,196.19,25.200000000000003,4.785720189688293,27,577,33,United Kingdom,0
17564,3,454.01,151.33666666666667,25.5,4.6491007469296735,38,23,55,United Kingdom,0
17565,1,131.83,131.83,11.9,2.664925027519321,30,586,0,United Kingdom,0
17566,2,901.21,450.605,39.6,5.335691363914479,113,7,17,United Kingdom,0
17567,9,5356.03,595.1144444444444,232.0,25.7050640075933,128,6,434,United Kingdom,1
17568,1,382.79,382.79,39.0,6.595923154465598,61,632,0,United Kingdom,0
17569,1,344.14,344.14,40.56,9.532123172068628,29,331,0,United Kingdom,0
17570,1,100.0,100.0,100.0,0.0,1,381,0,United Kingdom,0
17571,5,1703.75,340.75,45.0,5.658016899867268,290,49,492,United Kingdom,1
17572,10,723.01,72.301,52.2,8.395043487602083,14,70,653,United Kingdom,1
17573,3,380.6,126.86666666666667,30.24,5.029856691132793,24,28,64,United Kingdom,0
17574,1,185.65,185.65,35.7,7.1713934439947895,8,242,0,United Kingdom,0
17575,1,171.7,171.7,63.900000000000006,18.79223243789838,5,666,0,United Kingdom,0
17576,41,9056.81,220.8978048780488,59.8,8.35218083916917,417,7,728,United Kingdom,1
17577,2,348.75,174.375,31.2,6.619748592550281,20,644,23,United Kingdom,0
17578,7,1047.33,149.6185714285714,63.5,11.011715991912364,57,217,311,United Kingdom,0
17579,4,753.28,188.32,39.95,7.66641633781087,89,4,573,United Kingdom,1
17580,5,545.27,109.054,47.7,6.127899999988123,78,252,169,United Kingdom,0
17581,43,18757.75,436.2267441860465,195.0,17.573448655310177,387,0,735,United Kingdom,1
17582,5,1450.7,290.14,102.0,18.02399252833349,92,235,387,United Kingdom,1
17583,1,135.95,135.95,23.25,1.9794479749956253,7,559,0,United Kingdom,0
17584,6,5309.42,884.9033333333333,238.8,38.70211175251784,85,6,676,United Kingdom,1
17585,7,2093.3,299.04285714285714,79.2,7.054846674964415,295,108,368,United Kingdom,1
17586,1,167.4,167.4,45.0,13.30453735707162,8,618,0,United Kingdom,0
17587,1,181.66,181.66,13.52,3.4082807765214644,42,627,0,United Kingdom,0
17588,7,2939.55,419.9357142857143,264.0,46.44457320030567,35,99,537,United Kingdom,1
17589,18,14049.87,780.5483333333334,123.9,10.455460336832198,601,59,582,United Kingdom,1
17590,3,1479.22,493.0733333333333,49.5,7.619195660464286,162,1,37,United Kingdom,0
17591,8,2776.67,347.08375,75.60000000000001,13.417112133293536,93,72,617,United Kingdom,1
17592,1,148.3,148.3,12.75,2.354680282069994,13,738,0,United Kingdom,0
17593,11,8095.8,735.9818181818182,79.80000000000001,13.038455501134884,311,3,731,United Kingdom,1
17594,4,2497.88,624.47,51.0,11.029355276681777,70,84,519,United Kingdom,1
